run-id,timestamp,config-id,question-id,repeat,dataset,source,question-tags,status,clarification-rounds,terminal-clarification?,grounding-mode,answer-substring-hit?,recall-at-5,recall-at-10,recall-at-20,citation-recall,golden-in-search-pool?,golden-in-display?,golden-read?,search-passes,insufficiency-fired?,refinement-corpus-grounded?,enrichment-hits,n-retrieved,n-cited,n-expected,retrieved-chunk-ids,cited-chunk-ids,expected-chunk-ids,elapsed-ms,prompt-tokens,completion-tokens,total-tokens,cached-tokens,llm-calls,steps-executed,response,error
261e3095-784d-4fea-8d11-89fa299ac97a,2026-05-31T16:30:07.964924Z,enrichment-off,gc-04-notify-instead-of-polling,1,public-docs,new,"altinn-events,hard",complete,0,false,chunks+answer,true,0.5,0.5,0.5,0.5,true,true,true,1,false,,0,5,4,2,c1ef5ee35ec8;c4464cc8c17e;fb897d22bdf4;4aa2b0740446;beb2963e72a3,c1ef5ee35ec8;c4464cc8c17e;fb897d22bdf4;4aa2b0740446,fb897d22bdf4;f183fac18900,13730,4236,388,4624,0,3,3,"Use **subscriptions to events** with a **webhook**. Altinn Events lets your system register an endpoint in your own API, and Altinn will send event notifications to that endpoint asynchronously when something happens, so you do not need to keep checking all the time. This is the recommended approach for receiving events from Altinn Events. [3]

Your webhook must be **HTTPS** and use a publicly trusted TLS certificate; self-signed certificates are not supported. Altinn also sends a **validation event** first to verify that the webhook exists and accepts requests. [2][4]

If you want to filter what you receive, you can use filters such as **source**, **type**, **resource**, and **subject**. [2][4]

If you mean **Altinn forms/app events specifically**, the closest match in the documentation i…",
efc3c817-7476-4ac6-b522-12729abd2fd7,2026-05-31T16:30:22.690657Z,enrichment-off,gc-04-notify-instead-of-polling,2,public-docs,new,"altinn-events,hard",complete,0,false,chunks+answer,true,0.5,0.5,0.5,0.5,true,true,true,2,false,true,0,6,4,2,2db072be14eb;fb897d22bdf4;d0c2c9a9b70e;4aa2b0740446;88aba1ea5b4d;0982030b4be9,2db072be14eb;fb897d22bdf4;d0c2c9a9b70e;4aa2b0740446,fb897d22bdf4;f183fac18900,14725,5720,365,6085,0,3,3,"Use **Altinn Events subscriptions/webhooks** so your system gets notified asynchronously when something happens, instead of continuously polling for updates. This is the recommended approach for receiving events from Altinn Events. [2][1]

For Altinn forms, you would typically subscribe to the relevant app events and register your own **endpoint/webhook**; Altinn Events will then send HTTP POST requests to it when events occur. [2][3][4]

A few important details:
- Your webhook must accept the **validation event** as well as normal events. [4]
- If your webhook is temporarily unavailable, Altinn Events has **automatic retry** with up to **12 retries**. [2]
- Altinn Events is **Pub/Sub**, so you should process events **idempotently** and be prepared for **out-of-order delivery**; it does **…",
6ca6c933-af7d-4260-91db-5d520322fa3a,2026-05-31T16:30:38.566723Z,enrichment-off,gc-05-dropdown-options-code-list,0,public-docs,new,"altinn-studio,hard",complete,0,false,chunks+answer,true,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,true,true,true,2,false,true,0,9,3,3,efd4aa59ddd8;725316b0e0d6;3d189734f3ac;97784a73f06b;952f65bb32f0;b8eeee3ae7b0;88c70d34ff4e;5ad3c40039a5;5a14ffe27f94,efd4aa59ddd8;3d189734f3ac;97784a73f06b,725316b0e0d6;5b1e816100fb;efd790a816ae,15875,6194,360,6554,0,3,3,"To set up options for a **Dropdown** component from a code list in Altinn Studio, you connect the component to an **options source** using the `optionsId` property, or `source` if the options come from the data model. For a code list stored as a JSON file, the usual setup is `optionsId`. [2][3]

### If the code list is in a JSON file
1. Put the file in `App/options/`.  
2. Name it `{optionId}.json`, for example `countries.json`.  
3. Use that name as the component’s `optionsId`. [2][3]

Example component configuration: [3]

```json
{
  ""id"": ""some-dropdown-component"",
  ""type"": ""Dropdown"",
  ""textResourceBindings"": {},
  ""dataModelBindings"": {
    ""simpleBinding"": ""soknad.opphavsland""
  },
  ""optionsId"": ""countries""
}
```

Example code list file: [3]

```json
[
  {
    ""value"": ""norway"",
 …",
e5358ca3-be0d-46b6-add7-058e263394c3,2026-05-31T16:30:53.042376Z,enrichment-off,gc-05-dropdown-options-code-list,1,public-docs,new,"altinn-studio,hard",complete,0,false,chunks+answer,true,0.0,0.0,0.0,0.0,true,true,true,1,false,,0,4,4,3,952f65bb32f0;efd4aa59ddd8;2b5b88335ce7;97784a73f06b,952f65bb32f0;efd4aa59ddd8;2b5b88335ce7;97784a73f06b,725316b0e0d6;5b1e816100fb;efd790a816ae,14475,4451,351,4802,0,3,3,"To set up options for a `Dropdown` from a code list in Altinn Studio, you typically use the component’s `optionsId` property to point to the code list identifier. [1][3][4]

There are a few ways to provide that code list, depending on what you mean by “code list”:

- **Altinn 2 code list**: register it in `Program.cs` with `services.AddAltinn2CodeList(...)`, then reference it in the component with `optionsId`. [1]
- **Public dynamic code list**: implement `IAppOptionsProvider`, register it in `Program.cs`, and use its `Id` as `optionsId`. [3]
- **Secured dynamic code list**: implement `IInstanceAppOptionsProvider`, register it in `Program.cs`, and set `secure: true` in the component. [3]
- **Static JSON code list**: place a JSON file in `App/options/{optionId}.json`, and use that `optionId…",
02000722-cdd7-467d-945a-c051965c90ea,2026-05-31T16:31:07.878028Z,enrichment-off,gc-05-dropdown-options-code-list,2,public-docs,new,"altinn-studio,hard",complete,0,false,chunks+answer,true,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,true,true,true,1,false,,0,7,3,3,952f65bb32f0;2b5b88335ce7;d249d385d36b;97784a73f06b;588ee2291183;725316b0e0d6;efd4aa59ddd8,97784a73f06b;588ee2291183;725316b0e0d6,725316b0e0d6;5b1e816100fb;efd790a816ae,14834,4368,362,4730,0,3,3,"In Altinn Studio, you set up a dropdown to use a code list by entering a **code list ID** in the component’s **`optionsId`** field. In the UI, this is done by selecting **“Kodeliste”** and entering the code list ID; if you want a custom dynamic list, you can switch to **“egendefinert kodeliste”** instead. [2][3]

In the layout JSON, it looks like this: [2]

```json
{
  ""id"": ""komponent-id"",
  ""type"": ""Dropdown"",
  ...
  ""optionsId"": ""land"",
  ""secure"": true
}
```

If the code list is a **secured dynamic code list**, you should also set `secure` to `true`. [2]

If you are using a code list from a JSON file in the app, place the file in `App/options/` and name it `{optionId}.json`, then reference that same ID in `optionsId`. [1]

If you want, I can also show the exact steps for:
- a **static…",
45983177-aa93-4aff-8620-7aa58c617fe0,2026-05-31T16:31:23.165464Z,enrichment-off,gc-06-send-official-letter-to-company,0,public-docs,new,"altinn-correspondence,hard",complete,0,false,chunks+answer,true,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,true,true,true,2,false,true,0,7,3,3,82ad7fb84323;99849fcf3f03;e00057498d4d;f39a9292b7a7;69715a54f84d;3b1b9280646c;dfc51e088a7a,82ad7fb84323;99849fcf3f03;e00057498d4d,ebd89d3a9496;e00057498d4d;1543a3f4e321,15287,6282,382,6664,0,3,3,"Yes. Altinn Correspondence is a secure messaging service for sending correspondence such as official letters, notifications, and other documents between public agencies and individuals or businesses [1]. It is described as a service that enables public sector organizations to send messages to citizens, businesses, and other public entities [3].

The company gets notified through the `Notification` feature when the message contains confidential content, so the organization is made aware that a confidential message has arrived in its inbox [2]. The notification should explain that the message is confidential and include guidance on what the company must do to give the right person access, such as what the message is about, who should receive it, and which service must be delegated [2].

One …",
2b5985cb-4a31-4e25-bfab-7a821077c685,2026-05-31T16:31:36.752833Z,enrichment-off,gc-06-send-official-letter-to-company,1,public-docs,new,"altinn-correspondence,hard",complete,0,false,chunks+answer,true,0.0,0.0,0.0,0.0,false,false,false,1,false,,0,8,5,3,2a3b59c1f76c;e5b8450a7556;8caf649e56bb;82ad7fb84323;99849fcf3f03;1094929e2a23;206485ad6329;f73f296c04a0,e5b8450a7556;8caf649e56bb;82ad7fb84323;99849fcf3f03;1094929e2a23,ebd89d3a9496;e00057498d4d;1543a3f4e321,13585,4402,389,4791,0,3,3,"Yes. Altinn Correspondence is a messaging service for secure exchange of correspondence, including official letters, notifications, and other documents, between public agencies and individuals or businesses [3].

For a company, the notification depends on the type of correspondence and whether it is tied to a resource:

- For a standalone notification to an organization number, Altinn uses the **Notification Addresses for Businesses** registry to find the company’s contact details, such as email addresses and/or mobile numbers [5].
- Organizations can also manage their official contact details in the Altinn portal, and multiple email addresses and mobile numbers can be registered [1].
- If the correspondence is associated with a resource, Altinn uses both the **Notification Addresses for B…",
1c7c6ced-48d6-451a-8e77-3f78cefdc3e7,2026-05-31T16:31:51.281771Z,enrichment-off,gc-06-send-official-letter-to-company,2,public-docs,new,"altinn-correspondence,hard",complete,0,false,chunks+answer,true,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,true,true,true,1,false,,0,10,4,3,e5548301d6c4;110ddbcc135f;e00057498d4d;f0ccc345d13b;789dee63f7b4;d68ced7250d3;3c0e61970d38;f52631cc95ee;82ad7fb84323;e4d721b0f7cc,110ddbcc135f;e00057498d4d;d68ced7250d3;82ad7fb84323,ebd89d3a9496;e00057498d4d;1543a3f4e321,14528,4293,389,4682,0,3,3,"Yes — a public agency can send an official letter to a company through **Altinn Correspondence**, which is described as a secure digital service for sending messages and documents to citizens, businesses, and other public entities [2][4].

For a company, the message is delivered to the company’s inbox in **Altinn Arbeidsflate**, and the correspondence automatically becomes a dialogue and is made available through **Dialogporten** in Altinn 3 Arbeidsflate [2]. The source also states that organization numbers have an inbox in Altinn Arbeidsflate, so the agency can reach the correct recipient that way [2].

If you mean **Altinn Notifications** instead of **Correspondence**, that service is mainly for email/SMS notifications, not official letters or document delivery [1][3].",
9f1531d8-cbfc-42f8-8b6d-1ad91c0740be,2026-05-31T16:32:05.350540Z,enrichment-off,gc-07-let-bought-software-act-for-my-company,0,public-docs,new,"altinn-3-general,hard",complete,0,false,chunks+answer,true,0.0,0.0,0.0,0.0,false,false,false,1,false,,0,5,4,2,f1453295b7f2;7f4b4d3d70f5;72db9b0d2e99;bbc0f4b641f0;46b6bd396689,f1453295b7f2;7f4b4d3d70f5;72db9b0d2e99;bbc0f4b641f0,1cac2d1c116d;386a7efbc9c7,14068,4552,444,4996,0,3,3,"Use a **System User** for the accounting program, not ID-porten, if the goal is that the **system behind it** can act on behalf of your company without you logging in every time. System User is meant for this kind of machine-to-system access and is built on Maskinporten with finer-grained access control [1].

In practice, you would:

1. **Set up a System User** for the accounting program on behalf of your organization [1].  
2. **Grant it the needed access packages/authorizations** for the tax data or service it needs [1][2].  
3. Let the accounting program use the **Maskinporten token as a Bearer token** when calling the API or Altinn Authorization [3].  
4. The service owner then checks the token against **Altinn Authorization (PDP)** to see what the system is allowed to do [3].

If you …",
dee370ac-3494-4085-955b-9f44b1261e4a,2026-05-31T16:32:21.233994Z,enrichment-off,gc-07-let-bought-software-act-for-my-company,1,public-docs,new,"altinn-3-general,hard",complete,0,false,chunks+answer,true,0.0,0.0,0.0,0.0,false,false,false,2,false,true,0,4,2,2,d612235c64ad;0de3969fb7c2;ad357cccd904;de91935dee1d,d612235c64ad;de91935dee1d,1cac2d1c116d;386a7efbc9c7,15882,6627,448,7075,0,3,3,"To let the accounting program pull your tax data without you logging in each time, you need to set up a **system user** and give it the right **access package** or delegation in Altinn/Access Management. An access package is a bundle of rights and permissions for what the system user can access. [1]

If the program is for **your own company**, you can use a **standard system user** for your organization and its operational units, but that type **cannot** be used for delegated client relationships. [2] If the program also needs to access data **on behalf of other legal entities** that have delegated access packages, you need a **system user for client relationships** as well, and the two types must be combined. [2]

For **tax data**, the relevant access package in the example is `urn:altinn…",
0cda1875-9873-422f-840e-0b765c92e1eb,2026-05-31T16:32:37.086724Z,enrichment-off,gc-07-let-bought-software-act-for-my-company,2,public-docs,new,"altinn-3-general,hard",complete,0,false,chunks+answer,true,0.0,0.0,0.0,0.0,false,false,false,2,false,true,0,9,4,2,207c7e566e5b;5a534c0996aa;4fa349427989;d612235c64ad;65ff54a13f8d;2e8f88ee749f;23ccca0602fc;abe5a116cbe5;4edb724802b0,5a534c0996aa;d612235c64ad;65ff54a13f8d;2e8f88ee749f,1cac2d1c116d;386a7efbc9c7,15852,6187,386,6573,0,3,3,"You likely need a **System User** setup, not a normal end-user login flow. The accounting program (the **end user system**) requests a **system access token** from **Maskinporten** for your company’s organization number, and then uses that token when calling the API; you do **not** have to log in every time yourself. [4]

In practice, the vendor must:
- authenticate the employee inside the accounting program,
- decide which **system users** and **clients** that employee may use,
- verify that on every call,
- and keep a separate log of which employee triggered the action. Altinn does **not** control employee-level access for this; that must be handled in the accounting program itself. [3]

For the company setup, the system user must have the right **access packages** and, if relevant, the …",
b8b26070-0cda-4b65-9714-02a9c418d183,2026-05-31T16:32:52.250844Z,enrichment-off,gc-08-let-my-bank-fetch-my-income-data,0,public-docs,new,"altinn-studio,hard",complete,0,false,chunks+answer,true,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,true,true,true,1,false,,0,6,5,3,362792b4400e;628290aa1d8d;63cd0d338039;89f08b423a6f;b5bafba34ce0;610d2392ed66,362792b4400e;63cd0d338039;89f08b423a6f;b5bafba34ce0;610d2392ed66,9e1666d9a336;e396875b9f1f;362792b4400e,15163,4567,366,4933,0,3,3,"When you allow your bank to fetch your income information on your behalf, it works as a **consent flow** in Altinn: the service owner/public agency defines what data can be shared and for how long the consent is valid, and you give explicit permission for that specific access. [2][3]

In practice, the bank can act as a **data consumer**, and it may use a **supplier (third-party actor)** to create the consent request and retrieve the data on the bank’s behalf. In that case, the supplier must have the scope `altinn:consentrequests.write` delegated, and also the scope for the relevant API/resource, such as the income API. [1]

The flow is roughly:  
1. The bank or its supplier creates a consent request for the relevant resource(s). [1][4]  
2. You, as the user, approve the consent. The consen…",
407bf7dc-fd08-4d62-a953-a843cafcc166,2026-05-31T16:33:06.811029Z,enrichment-off,gc-08-let-my-bank-fetch-my-income-data,1,public-docs,new,"altinn-studio,hard",complete,0,false,chunks+answer,true,0.0,0.0,0.0,0.0,true,false,false,2,false,true,0,9,2,3,6c0738f8b252;96a83180e343;26eabb350bcb;4b909d757fe8;610d2392ed66;408996d6688d;fee9602a927c;6bdbb4a40f76;edc028e09e45,6c0738f8b252;610d2392ed66,9e1666d9a336;e396875b9f1f;362792b4400e,14558,6285,430,6715,0,3,3,"When you allow your bank to fetch your income information on your behalf, the bank is using **consent** to get temporary access to a specific set of information or services from the public agency. The consent gives the bank permission to retrieve/share data that the public has about you, on your behalf, for a limited time and for the specific rights that were approved. [2]

In Altinn 3, this consent is represented in a **consent token** issued by **Maskinporten**. The service checks the token’s `authorization_details`, especially the `consentRights`, to verify that the rights in the consent token match the rights the service requires. [1]

So in practice:
- you grant consent for a specific purpose and resource,
- the bank receives a token with those consent rights,
- and the public agency/…",
33caead8-35a5-4cff-8145-4501af2e4981,2026-05-31T16:33:21.724822Z,enrichment-off,gc-08-let-my-bank-fetch-my-income-data,2,public-docs,new,"altinn-studio,hard",complete,0,false,chunks+answer,true,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,true,true,true,2,false,true,0,8,5,3,63cd0d338039;e396875b9f1f;d45c9debe7da;69a4c6dae52d;0872329769ae;36cee5a43220;89f08b423a6f;840b4d29e379,63cd0d338039;e396875b9f1f;69a4c6dae52d;0872329769ae;36cee5a43220,9e1666d9a336;e396875b9f1f;362792b4400e,14913,6043,428,6471,0,3,3,"When you allow your bank to fetch your income information from a public agency, Altinn Consent works as a consent-based data-sharing flow: the public agency/service owner defines which data can be shared, for how long, and under which conditions, and your consent gives the legal basis for sharing that data. [1][2]

In practice, the bank is the **data consumer**, and the public agency is the **service owner**. The bank must request consent through Altinn/Maskinporten, and the consent is then returned as part of a **Maskinporten token** that the bank can use to validate and log the delegation. [1][3][5]

The flow is roughly:
1. The service owner sets up a consent-enabled service and defines the scopes/resources for the income data. [4]
2. You, as the end user, approve the consent. [2][4]
3. …",
