run-id,timestamp,config-id,question-id,repeat,dataset,source,question-tags,status,clarification-rounds,terminal-clarification?,grounding-mode,answer-substring-hit?,recall-at-5,recall-at-10,recall-at-20,citation-recall,n-retrieved,n-cited,n-expected,retrieved-chunk-ids,cited-chunk-ids,expected-chunk-ids,elapsed-ms,prompt-tokens,completion-tokens,total-tokens,steps-executed,response,error
56a120d2-b8bb-45bc-a6f7-59243f49df7c,2026-05-21T23:56:03.451134Z,bundled-default,altinn3-lansert-when,0,public-docs,altinn3-stability,"exact-lookup,simple,altinn-3-general,temporal",complete,0,false,chunks+answer,true,1.0,1.0,1.0,1.0,5,1,1,8e22ae4b88b1;3b9d00305074;f9f576be43d3;d81ff032aa35;24ba94a179c3,8e22ae4b88b1,8e22ae4b88b1,73913,,,,3,"Altinn 3 ble lansert i juni 2020. Den mest konkrete kilden jeg fant sier: «Første versjon av Altinn 3 kom i juni 2020, og de første applikasjonene på løsningen ble satt i produksjon 19. juni 2020.»

Så hvis du mener selve første produksjonssettingen, er datoen **19. juni 2020**.",
a11db11a-12e0-4691-8493-6ea6a412044f,2026-05-21T23:57:06.348718Z,bundled-default,altinn-correspondence-post-published,0,public-docs,exploratory-rerank,"altinn-correspondence,simple,factual",complete,0,false,chunks+answer,false,0.0,0.0,0.0,0.0,7,5,1,6ea4d4ac1d99;bd74b75c8c74;5522c19e8d3d;49362e0ed0fa;82ad7fb84323;eba28b91137f;dacba59a3448,6ea4d4ac1d99;bd74b75c8c74;82ad7fb84323;eba28b91137f;dacba59a3448,068a1c1b7fa5,62896,,,,3,,
14b3cec6-b087-46c7-9d41-54ae545152a4,2026-05-21T23:57:25.523178Z,bundled-default,altinn-systemuser-api-model,0,public-docs,exploratory-rerank,"altinn-systemuser,exact-lookup,simple",complete,0,false,chunks+answer,true,0.0,0.0,0.0,0.0,4,1,1,74fc02526720;e6f7545a1adc;fffd1547fdeb;a245b733b3f3,74fc02526720,6d8a6a851332,19174,,,,3,"Datamodellen for en **system user** i Altinn ser ut til å inneholde disse feltene, basert på modellen som beskrives i kilden:

- **Unique identifier**: en unik identifikator generert av Altinn når system user opprettes. [1]
- **User-friendly name**: et brukervennlig navn som leverandøren oppgir ved opprettelse; hvis den opprettes via portalen, settes dette som standard til systemnavnet. [1]
- **The unique identifier of the system**: systemets unike identifikator. [1]

Kilden viser altså at modellen minst består av en identifikator for system user, et navn, og en referanse til systemet den tilhører. [1]

Det er litt **uklart** om du mener den fullstendige tekniske datamodellen eller bare de viktigste feltene i dokumentasjonen. Kilden jeg har her beskriver bare disse delene eksplisitt, ikke …",
a9f442b6-9ee0-4304-9ff2-be35f7587179,2026-05-21T23:57:56.966257Z,bundled-default,altinn-systemuser-api-opprett,0,public-docs,exploratory-rerank,"altinn-systemuser,simple,navigational",complete,0,false,chunks+answer,true,0.0,0.0,0.0,0.0,4,2,1,67bb01b2b806;506493584a14;641e94fb19fc;c4eb699bcb8a,506493584a14;641e94fb19fc,70a69fb50d45,31443,,,,3,"Du oppretter en systembruker via Altinn System User API ved å sende en **POST-forespørsel** til riktig endepunkt, men fremgangsmåten avhenger av om det gjelder **eget system** eller **klientsystem**. [2]

## For eget system
Dette er den foretrukne metoden når systemet ditt handler på vegne av sluttbrukerorganisasjonen. [2]

1. Send en **POST** til:  
   - **TT02:** `https://platform.tt02.altinn.no/authentication/api/v1/systemuser/request/vendor` [2]  
   - **Produksjon:** `https://platform.altinn.no/authentication/api/v1/systemuser/request/vendor` [2]

2. Inkluder en JSON-body med:
   - `systemId`
   - `partyOrgNo`
   - eventuelle `rights`
   - eventuelle `accessPackages`
   - eventuell `redirectUrl` [2]

   Eksempel: [2]
   ```json
   {
     ""systemId"": ""991825827_smartcloud"",
     ""party…",
a982e7c3-4255-4e79-b8eb-b7076b052538,2026-05-21T23:58:17.750552Z,bundled-default,altinn-systemuser-accept-request,0,public-docs,exploratory-rerank,"altinn-systemuser,simple,navigational",complete,0,false,chunks+answer,true,1.0,1.0,1.0,0.0,8,4,1,bbf82de07a2f;c1e41c9b98c2;d4be96620198;034ec7c15f79;641e94fb19fc;c4eb699bcb8a;b36a4f489644;450eb6230187,c1e41c9b98c2;d4be96620198;034ec7c15f79;c4eb699bcb8a,bbf82de07a2f,20784,,,,3,"En sluttbruker aksepterer en forespørsel om **Systemtilgang / System user** ved å åpne godkjenningslenken i Altinn-portalen og deretter velge å **godkjenne** forespørselen. Forespørselen må godkjennes av en innlogget bruker som har rollen **Tilgangsstyrer** i valgt organisasjon, og som også har de forespurte fullmaktene. [1]

Hvis det gjelder **systemtilgang for klienter**, er prosessen den samme for selve godkjenningen: sluttbrukeren følger `confirmUrl`-lenken, godkjenner forespørselen i Altinn-portalen, og status settes til **Accepted**. Etterpå må sluttbrukeren også **manuelt delegere klienter** til systemtilgangen. [2][4]

Hvis brukeren som åpner lenken ikke har nødvendige fullmakter, kan forespørselen videresendes ved å trykke **Ja, send videre** til en bruker med riktige fullmakter. …",
7b1c8d54-2c8b-4dfd-97e3-7e5e19b505f5,2026-05-21T23:58:37.764719Z,bundled-default,altinn-systemuser-delegate-clients,0,public-docs,exploratory-rerank,"altinn-systemuser,simple,navigational",complete,0,false,chunks+answer,true,0.0,0.0,0.0,0.0,10,3,1,641e94fb19fc;16049c347d69;c480e7fbbbe4;450eb6230187;80391c7084ae;db26a26b92a2;c61c1f46fe63;c4eb699bcb8a;b36a4f489644;3e008efb3230,80391c7084ae;c4eb699bcb8a;3e008efb3230,434ca284c0bf,20014,,,,3,"For å **delegere klienter til en system user i Altinn**, må du først etablere et **klientforhold** mellom organisasjonen som eier systemtilgangen og klienten. Dette gjelder når det **ikke allerede finnes et klientforhold** i Brønnøysundregistrene. Klienten må selv gi denne autorisasjonen til organisasjonen som eier systemtilgangen. [1]

I praksis betyr det at du må gjøre dette først: [3]

1. Logg inn som **Managing Director** eller **Client Administrator** for klientorganisasjonen. [3]  
2. Gå til **Users**. [3]  
3. Klikk **+ New user** og legg inn organisasjonsnummeret til organisasjonen du vil gi autorisasjon til. [3]  
4. Klikk **Add organization**. Da er klientforholdet opprettet, men uten rettigheter ennå. [3]  
5. Klikk **Grant authorization +** og velg tilgangspakken du vil gi, for…",
4c3cd1d0-67b9-4460-ab68-e9f5f0270b8a,2026-05-21T23:59:44.807522Z,bundled-default,altinn-authorization-accessgroups-knytning,0,public-docs,exploratory-rerank,"simple,navigational,altinn-authorization",complete,0,false,chunks+answer,false,0.0,0.0,0.0,0.0,10,7,1,21bc4314309a;ea879b816498;f59d8a478b7d;6bdbb4a40f76;197f78cd18cf;60f68864a102;7f5aae1c643d;c60112c4e9bd;43b1e7990eef;0b72efa29c30,21bc4314309a;f59d8a478b7d;60f68864a102;7f5aae1c643d;c60112c4e9bd;43b1e7990eef;0b72efa29c30,a438b1775bf0,67042,,,,3,,
881e979e-cb47-4218-8c0a-28debfa73bab,2026-05-22T00:00:00.891040Z,bundled-default,altinn-authorization-tilgangslister,0,public-docs,exploratory-rerank,"exact-lookup,simple,altinn-authorization",complete,0,false,chunks+answer,true,1.0,1.0,1.0,1.0,6,1,1,2850f051d81a;e71360b09497;808e5f6f8202;7c5e87028e37;53164e34415c;cfc9233eef06,2850f051d81a,2850f051d81a,16082,,,,3,"Tilgangslister i Altinn Authorization er en måte å styre hvem som kan bruke en tjeneste når det er behov for at tjenesten bare skal være tilgjengelig for et bestemt utvalg virksomheter. [1]

De brukes altså til tilgangsstyring på ressursnivå, der ressurseier kan begrense bruken av en tjeneste til utvalgte virksomheter. [1]

Hvis du vil, kan jeg også forklare forskjellen mellom **tilgangslister**, **autorisasjonsregler** og **tilgangskontroll (PDP)**.",
e4c86de3-1ea9-47ca-a37d-11cd12156723,2026-05-22T00:00:20.321099Z,bundled-default,altinn-authorization-regler,0,public-docs,exploratory-rerank,"exact-lookup,altinn-authorization,hard",complete,0,false,chunks+answer,true,0.0,0.0,0.0,0.0,9,3,1,d91556a2e875;8e43542d1baa;47241a387f31;87123c544501;610d2392ed66;cc14357d6c36;cfc9233eef06;eddeed7ae110;7ebc5ee63443,cc14357d6c36;cfc9233eef06;eddeed7ae110,86a29a595367,19429,,,,3,"Tilgangsregler i Altinn Authorization er **regler som definerer hvem som har rett til å gjøre hva** på en tjeneste eller ressurs. En **policy** består av én eller flere slike regler, og hver tjeneste/ressurs i Altinn har minst én policy med minst én regel. [2]

I praksis betyr det at tjenesteeierne lager reglene i Altinn Studio eller Resource Registry, og at reglene bestemmer hvilke roller eller aktører som får tilgang til nødvendig data eller funksjonalitet. [1][3]

Hvis du vil, kan jeg også forklare forskjellen mellom **policy**, **rule** og **access package** i Altinn.",
421c10c4-6d74-4e21-ab4e-daf32b42be7f,2026-05-22T00:01:41.778191Z,bundled-default,altinn-broker-rest-usage,0,public-docs,exploratory-rerank,"simple,navigational,altinn-broker",complete,0,false,chunks+answer,true,0.0,0.0,0.0,0.0,17,5,1,dbcf5a06ce80;c050af21d82e;bc169ad3ed4b;b395c6a6f359;a6b5678aa6e5;c244cbf095ac;80eaeccc33d8;be9e02a668a7;7be726240b4d;d68ced7250d3;989cc83e5afc;9093f7e1c433;702ec5c8ecd5;741cc0753fe0;201999f0979e;dcb1aada05b0;753bfeab7314,dbcf5a06ce80;c050af21d82e;bc169ad3ed4b;c244cbf095ac;80eaeccc33d8,0f3807200a65,81457,,,,3,"Altinn Broker brukes som et **REST-basert HTTP-API** for **styrt filoverføring** i Altinn 3.

Kort fortalt:

- Det er laget for **store filer / store datamengder**
- Det støtter **sikkerhet, statusmonitorering og sporbarhet**
- Dokumentasjonen peker på en **OpenAPI/Swagger-spesifikasjon** for selve API-et
- For **tjenesteeiere** finnes egne API-operasjoner for å konfigurere Broker-oppsettet

### Slik kommer du i gang
Dokumentasjonen deler bruken inn etter rolle:

- **Sender**
- **Mottaker**
- **Tjenesteeier**

Som tjenesteeier må du først sette opp ressursen og tilgangsstyringen før løsningen kan tas i bruk.

### Konkrete REST-operasjoner jeg fant
For tjenesteeier-delen finnes blant annet disse endepunktene:

- `POST /broker/api/v1/serviceowner`  
  Konfigurerer organisasjonen som tjeneste…",
a02dee51-f006-4d26-8a0a-857d72eccb07,2026-05-22T00:02:00.417985Z,bundled-default,altinn-events-architecture,0,public-docs,exploratory-rerank,"exact-lookup,simple,altinn-events",complete,0,false,chunks+answer,true,0.0,0.0,0.0,0.0,7,3,1,baf91868a9cf;a61921e48409;c31c5a61a1e6;56ad5c15e3a8;2db072be14eb;d432b7fcca5b;380a9be077bd,baf91868a9cf;a61921e48409;c31c5a61a1e6,7d33c4c5baf1,18639,,,,3,"Altinn Events er arkitektonisk bygget opp som en **ASP.NET MVC-applikasjon som eksponerer et REST API** til Altinn Apps og andre Altinn-tjenester [1]. Den er **deployert som en Docker-container til en Kubernetes-cluster**, og består også av **et sett funksjoner i en Azure Function App** [1].

Mer konkret er komponentene og infrastrukturen beskrevet slik:

- **Azure Kubernetes Services (AKS)**: hoster Docker-containerne for mikrotjenester og cron jobs [3].
- **PostgreSQL**: brukes til lagring / persistence [3].
- **Azure Functions**: brukes internt til å prosessere og videresende innkommende cloud events til subscriber webhooks [3].
- **Azure Queue Storage**: brukes til køer som kobler fra prosesseringen av innkommende events [3].

Flyten er også beskrevet slik at når en publish request pos…",
34afec30-006f-493f-ab3e-36a45fd21ace,2026-05-22T00:02:16.616040Z,bundled-default,altinn-studio-grouping-repeating,0,public-docs,exploratory-rerank,"paraphrase,altinn-studio,compare",complete,0,false,chunks+answer,true,0.0,0.0,0.0,0.0,6,1,1,8078fc55da3b;d74d54502394;95ed86671977;1ce045e4ea2f;bc2e044238be;ace59cbcb651,95ed86671977,9d621302f88b,16197,,,,3,"I kildene du har gitt, finner jeg ikke en direkte definisjon av **repeterende** vs. **ikke-repeterende grupper** i Altinn Studio. Det som beskrives er at **advanced form components** kan inneholde flere felt som hver må mappes til et felt i datamodellen, og at de typisk brukes når feltene er funksjonelt relatert, for eksempel adressefelt. [1]

Det betyr at den nærmeste relevante terminologien i kildene er **advanced form components**, men kildene sier ikke eksplisitt hva som skiller **repeterende grupper** fra **ikke-repeterende grupper**. [1]

Hvis du vil, kan jeg også hjelpe deg med en generell forklaring av forskjellen mellom disse to begrepene i Altinn Studio, men da uten å basere det på de utdragene du har sendt.",
eacfe2b8-0d5c-4ad9-8bc0-33822e6a077c,2026-05-22T00:03:20.760820Z,bundled-default,altinn-studio-grouping-repeating-edit,0,public-docs,exploratory-rerank,"simple,altinn-studio,navigational",complete,0,false,chunks+answer,false,0.0,0.0,0.0,0.0,4,1,1,7160541e6edd;bc2e044238be;6ffccfc7fd2a;ace59cbcb651,7160541e6edd,3685015c0f1c,64144,,,,3,,
93b677be-0180-4b82-b9a9-a60d81b90302,2026-05-22T00:03:40.869192Z,bundled-default,altinn3-what-is-new,0,public-docs,new,"altinn-3-general,open-ended,compare",complete,0,false,answer-only,true,,,,,9,7,0,98595fe18e8b;d81ff032aa35;8e22ae4b88b1;a7688c9b4543;3b9d00305074;e0bfc75b41df;f9f576be43d3;0472b9961b35;f52437f5574e,98595fe18e8b;8e22ae4b88b1;a7688c9b4543;3b9d00305074;f9f576be43d3;0472b9961b35;f52437f5574e,,20108,,,,3,"Hovedforskjellene mellom Altinn 2 og Altinn 3 er at Altinn 3 er en ny plattform for å bygge og kjøre digitale tjenester som er mer moderne, mer skalerbar og mer fleksibel enn Altinn 2 [4][5].

Kort oppsummert:

- **Altinn 3 bygger på applikasjoner og containere**, mens Altinn 2 er den tidligere plattformen fra 2010 [4][5].
- **Altinn 3 har Altinn Studio, Altinn Apps og Altinn Platform** som separate delløsninger for å bygge, kjøre og levere standardfunksjonalitet til tjenester [2].
- **Altinn 3 er åpen kildekode** og utvikles av Digitaliseringsdirektoratet [4].
- **Altinn 3 er laget for svært skalerbar og sikker infrastruktur**, og tjenester kan kjøres som containere i isolert skyinfrastruktur [1][5].
- **Altinn 3 har forenklet og modernisert flere tjenestetyper**, særlig for Melding/Corre…",
f47b5bac-644f-4403-a348-b704dd506e41,2026-05-22T00:04:11.419478Z,bundled-default,altinn3-deprecated-services,0,public-docs,new,"compound,altinn-3-general,list",complete,0,false,answer-only,true,,,,,7,2,0,864a1c25a701;c8aab867d138;e4bd0d496b1a;14610b4aca3b;339475685355;686ebf7be3c2;adff55d18f4e,339475685355;686ebf7be3c2,,30550,,,,3,"I overgangen til Altinn 3 er det særlig **skjematjenester** som fases ut fra Altinn 2, og disse må enten **flyttes til Altinn 3**, **avvikles** eller **implementeres på andre løsninger** innen juni 2026. [1]

I tillegg nevnes at **lokale roller** ikke videreføres i Altinn 3, men de er ikke beskrevet som en tjeneste i samme forstand som skjematjenester. [2]

Hvis du mener **hvilke konkrete tjenestetyper** som migreres, er svaret i kildene mest presist: **Altinn 2 skjematjenester**. [1]",
d99f1baf-fab8-4ff2-94e4-549ad613c069,2026-05-22T00:04:31.142317Z,bundled-default,altinn-authorization-policy-shape,0,public-docs,new,"simple,open-ended,altinn-authorization",complete,0,false,answer-only,true,,,,,8,2,0,cc14357d6c36;8e43542d1baa;47241a387f31;9a3e0b0b1b2e;03a59c89426f;079db3098ab3;588e7f66c44f;6a0f583996bb,9a3e0b0b1b2e;03a59c89426f,,19722,,,,3,"I Altinn 3 er en autorisasjonspolicy bygd opp av **regler som beskriver hvem som kan gjøre hva på en ressurs/tjeneste**. For app-er er autorisasjonspolicyen **definert i Altinn Studio ved utvikling av appen**. [2]

Det er også verdt å merke seg at Altinn Platform **foreløpig ikke har en egen Policy Administration Point-funksjonalitet**, men plattformen gir støtte for policyhåndtering gjennom andre mekanismer. [1]

Hvis du mener **delegerte rettigheter**, så blir resultatet av delegeringen en **XACML-policy** som beskriver de delegerte rettighetene. [2]

Hvis du vil, kan jeg også forklare dette mer konkret som:
- **policy for app-er i Altinn Studio**, eller
- **delegeringspolicy / XACML-policy** i Altinn 3.",
7b1f0ae8-54e1-489c-a624-0fabf83b4077,2026-05-22T00:04:50.989237Z,bundled-default,altinn-authorization-delegation,0,public-docs,new,"simple,open-ended,altinn-authorization",complete,0,false,answer-only,true,,,,,11,6,0,579748d83ae8;6a0f583996bb;1abd09cfd180;43e801d8644e;1d998a97413e;a67e7d9494e5;079db3098ab3;16a8cb5de871;bcaa34662659;588e7f66c44f;465c37e19a0a,6a0f583996bb;1abd09cfd180;43e801d8644e;a67e7d9494e5;16a8cb5de871;588e7f66c44f,,19847,,,,3,"Ja, du kan delegere rettigheter i Altinn, men **hvordan** avhenger av hva du mener med “rettigheter”. Altinn bruker begrepet **fullmakt** for handlingen å gi tilgang, og dette kan delegeres til blant annet **innbygger, virksomhet, systembruker og selvidentifiserte brukere** [6].

Hvis du mener **tilgangspakker** eller **Altinn 2-roller**, kan dette administreres i **Tilgangsstyring (Access Management)**, som blant annet gir funksjonalitet for å **delegere og tilbakekalle Altinn 2 roller** og **delegere og tilbakekalle tilgangspakker** [5]. Fullmakter til enkelttjenester er samlet i tilgangspakker, og en tilgangspakke er en fullmakt til flere tjenester innenfor samme område [1].

Hvis du mener å gi et **fagsystem/systembruker** tilgang, skjer dette via **systemtilgang**. Systemtilgang kan o…",
0265879d-55ae-4af6-bdd1-7a85af6c1495,2026-05-22T00:05:07.072199Z,bundled-default,altinn-events-subscribe,0,public-docs,new,"lookup,simple,altinn-events",complete,0,false,answer-only,true,,,,,6,2,0,b63011a6ff9e;1e76b7265ace;b7410058f353;c4464cc8c17e;96bbdee09cd4;c1ef5ee35ec8,1e76b7265ace;c4464cc8c17e,,16083,,,,3,"Du abonnerer på hendelser i Altinn Events ved å registrere en **tilpasset webhook** som skal motta hendelsene [1][2]. Du kan også definere filtre for abonnementet, for eksempel etter **source**, **type** og **resource** [1][2].

Webhook-endepunktet **må støtte HTTPS** av sikkerhetsgrunner [1][2]. Før hendelsesviderekobling aktiveres for et nytt abonnement, sender Altinn Events en **tilpasset hendelse** til den oppgitte webhook-URL-en for å verifisere at den finnes [1][2].

Hvis du vil, kan jeg også forklare **hvordan du setter opp et abonnement steg for steg**.",
7852a02e-0740-4af5-9548-0953676f95e5,2026-05-22T00:05:25.258235Z,bundled-default,altinn-notifications-channels,0,public-docs,new,"altinn-notifications,simple,list",complete,0,false,answer-only,true,,,,,2,1,0,0af9eaceae9e;9c9ab657023a,0af9eaceae9e,,18186,,,,3,"Altinn Notifications støtter to hovedkanaler for å sende varsler: **email** og **SMS** [1].

Hvis du mener kanalvalg i selve konfigurasjonen, beskrives også disse variantene: **Email(0)**, **Sms(1)**, **EmailPreferred(2)**, **SmsPreferred(3)** og **EmailAndSms(4)** [1].",
